SrcAddr,DstAddr,Proto,Sport,Dport,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,StartTime,LastTime,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Label

147.32.84.165,147.32.96.69,icmp,0xa930,0x0000,UNK,0,,,,1,,2011/08/18 15:54:41.623321,2011/08/18 15:54:41.623321,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xcc65,0x0000,UNK,0,,,,1,,2011/08/18 15:54:49.150169,2011/08/18 15:54:49.150169,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x9def,0x0000,UNK,0,,,,1,,2011/08/18 15:54:51.463819,2011/08/18 15:54:51.463819,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xc5e1,0x0000,UNK,0,,,,1,,2011/08/18 15:54:45.995612,2011/08/18 15:54:45.995612,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x656d,0x0000,UNK,0,,,,1,,2011/08/18 15:54:53.396470,2011/08/18 15:54:53.396470,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x9667,0x0000,UNK,0,,,,1,,2011/08/18 15:54:49.836675,2011/08/18 15:54:49.836675,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xa2c1,0x0000,UNK,0,,,,1,,2011/08/18 15:54:54.555083,2011/08/18 15:54:54.555083,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.191,147.32.96.69,icmp,0x399e,0x0000,UNK,0,,,,1,,2011/08/18 15:54:33.586076,2011/08/18 15:54:33.586076,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-2-ICMP

147.32.84.165,147.32.96.69,icmp,0x9b76,0x0000,UNK,0,,,,1,,2011/08/18 15:54:40.082313,2011/08/18 15:54:40.082313,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xe26d,0x0000,UNK,0,,,,1,,2011/08/18 15:54:55.457427,2011/08/18 15:54:55.457427,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x07fe,0x0000,UNK,0,,,,1,,2011/08/18 15:53:15.431638,2011/08/18 15:54:53.457949,127,,0.000000,0.000000,0.000000,2,0,2132,0,0,0,98.026314,2,2132,0,0.010201,0.010201,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x28dc,0x0000,UNK,0,,,,1,,2011/08/18 15:54:52.938533,2011/08/18 15:54:52.938533,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x9c34,0x0000,UNK,0,,,,1,,2011/08/18 15:54:46.909743,2011/08/18 15:54:46.909743,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x7779,0x0000,UNK,0,,,,1,,2011/08/18 15:54:50.286543,2011/08/18 15:54:50.286543,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x0a18,0x0000,ROB,0,,,,1,,2011/08/18 15:54:34.056847,2011/08/18 15:54:34.056847,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xb639,0x0000,UNK,0,,,,1,,2011/08/18 15:54:50.312999,2011/08/18 15:54:50.312999,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x6adf,0x0000,UNK,0,,,,1,,2011/08/18 15:54:39.116666,2011/08/18 15:54:39.116666,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xddb5,0x0000,UNK,0,,,,1,,2011/08/18 15:54:52.359487,2011/08/18 15:54:52.359487,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x75ff,0x0000,UNK,0,,,,1,,2011/08/18 15:54:55.278740,2011/08/18 15:54:55.278740,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x734b,0x0000,UNK,0,,,,1,,2011/08/18 15:54:39.172689,2011/08/18 15:54:39.172689,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xeb36,0x0000,UNK,0,,,,1,,2011/08/18 15:54:50.223275,2011/08/18 15:54:50.223275,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x0008,0x005f,ECO,0,,,,1,,2011/08/18 15:53:15.444587,2011/08/18 15:54:55.578091,127,,0.000000,0.000000,0.000000,21,0,22386,0,21672,0,100.133507,21,22386,21672,0.199733,0.199733,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xafe1,0x0000,UNK,0,,,,1,,2011/08/18 15:54:48.232930,2011/08/18 15:54:48.232930,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xcf1e,0x0000,TRC,0,,,,1,,2011/08/18 15:54:53.326370,2011/08/18 15:54:53.326370,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xa1a4,0x0000,UNK,0,,,,1,,2011/08/18 15:54:43.454296,2011/08/18 15:54:43.454296,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xc6b7,0x0000,UNK,0,,,,1,,2011/08/18 15:54:55.539166,2011/08/18 15:54:55.539166,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x4116,0x0000,ROB,0,,,,1,,2011/08/18 15:54:53.861978,2011/08/18 15:54:53.861978,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x1621,0x0000,WAY,0,,,,1,,2011/08/18 15:54:54.091442,2011/08/18 15:54:54.091442,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.191,147.32.96.69,icmp,0xbc7f,0x0000,UNK,0,,,,1,,2011/08/18 15:54:35.224237,2011/08/18 15:54:35.224237,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-2-ICMP

147.32.84.165,147.32.96.69,icmp,0xc4fc,0x0000,UNK,0,,,,1,,2011/08/18 15:54:47.563502,2011/08/18 15:54:47.563502,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xd14c,0x0000,UNK,0,,,,1,,2011/08/18 15:54:54.379651,2011/08/18 15:54:54.379651,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x7482,0x0000,UNK,0,,,,1,,2011/08/18 15:54:52.753721,2011/08/18 15:54:52.753721,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x6a62,0x0000,UNK,0,,,,1,,2011/08/18 15:54:52.970543,2011/08/18 15:54:52.970543,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x18cd,0x0000,UNK,0,,,,1,,2011/08/18 15:54:48.569930,2011/08/18 15:54:48.569930,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xedb1,0x0000,UNK,0,,,,1,,2011/08/18 15:53:15.475138,2011/08/18 15:54:50.974963,127,,0.000000,0.000000,0.000000,2,0,2132,0,0,0,95.499825,2,2132,0,0.010471,0.010471,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x336e,0x0000,UNK,0,,,,1,,2011/08/18 15:54:36.355690,2011/08/18 15:54:36.355690,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xeb5d,0x0000,UNK,0,,,,1,,2011/08/18 15:54:49.614794,2011/08/18 15:54:49.614794,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x3766,0x0000,UNK,0,,,,1,,2011/08/18 15:54:51.896520,2011/08/18 15:54:51.896520,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x04ec,0x0000,UNK,0,,,,1,,2011/08/18 15:54:54.817380,2011/08/18 15:54:54.817380,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x412f,0x0000,UNK,0,,,,1,,2011/08/18 15:54:55.104838,2011/08/18 15:54:55.104838,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xc1b9,0x0000,UNK,0,,,,1,,2011/08/18 15:54:52.038935,2011/08/18 15:54:52.038935,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x514f,0x0000,UNK,0,,,,1,,2011/08/18 15:54:50.411578,2011/08/18 15:54:50.411578,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x05f0,0x0000,UNK,0,,,,1,,2011/08/18 15:54:51.551434,2011/08/18 15:54:51.551434,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x636c,0x0000,UNK,0,,,,1,,2011/08/18 15:54:48.381778,2011/08/18 15:54:48.381778,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x0e54,0x0000,UNK,0,,,,1,,2011/08/18 15:54:45.490451,2011/08/18 15:54:45.490451,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xd6f3,0x0000,UNK,0,,,,1,,2011/08/18 15:54:50.608118,2011/08/18 15:54:50.608118,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xd0c0,0x0000,UNK,0,,,,1,,2011/08/18 15:54:49.859651,2011/08/18 15:54:49.859651,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x6d24,0x0000,MRP,0,,,,1,,2011/08/18 15:54:51.896686,2011/08/18 15:54:51.896686,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x8638,0x0000,UNK,0,,,,1,,2011/08/18 15:54:49.998442,2011/08/18 15:54:49.998442,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x22bb,0x0000,UNK,0,,,,1,,2011/08/18 15:54:36.128083,2011/08/18 15:54:36.128083,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x75d4,0x0000,UNK,0,,,,1,,2011/08/18 15:54:54.723940,2011/08/18 15:54:54.723940,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x9bc3,0x0000,UNK,0,,,,1,,2011/08/18 15:54:31.481023,2011/08/18 15:54:31.481023,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x9432,0x0000,UNK,0,,,,1,,2011/08/18 15:54:53.920919,2011/08/18 15:54:53.920919,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xe667,0x0000,UNK,0,,,,1,,2011/08/18 15:54:46.406957,2011/08/18 15:54:46.406957,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x0008,0x0007,ECO,0,,,,1,,2011/08/18 15:53:15.514365,2011/08/18 15:54:49.340049,127,,0.000000,0.000000,0.000000,16,0,17056,0,16512,0,93.825684,16,17056,16512,0.159871,0.159871,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xb8bc,0x0000,UNK,0,,,,1,,2011/08/18 15:54:46.288061,2011/08/18 15:54:46.288061,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xfc8b,0x0000,UNK,0,,,,1,,2011/08/18 15:54:50.910236,2011/08/18 15:54:50.910236,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.191,147.32.96.69,icmp,0xc1e0,0x0000,UNK,0,,,,1,,2011/08/18 15:54:33.955723,2011/08/18 15:54:33.955723,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-2-ICMP

147.32.84.165,147.32.96.69,icmp,0x3904,0x0000,SRC,0,,,,1,,2011/08/18 15:54:54.027960,2011/08/18 15:54:54.027960,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x4260,0x0000,UNK,0,,,,1,,2011/08/18 15:54:53.989747,2011/08/18 15:54:53.989747,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x0008,0x0043,ECO,0,,,,1,,2011/08/18 15:53:15.518912,2011/08/18 15:54:49.634060,127,,0.000000,0.000000,0.000000,18,0,19188,0,18576,0,94.115150,18,19188,18576,0.180630,0.180630,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xf452,0x0000,UNK,0,,,,1,,2011/08/18 15:54:55.118211,2011/08/18 15:54:55.118211,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xf655,0x0000,UNK,0,,,,1,,2011/08/18 15:54:54.099699,2011/08/18 15:54:54.099699,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xd0a2,0x0000,UNK,0,,,,1,,2011/08/18 15:54:55.056347,2011/08/18 15:54:55.056347,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.164,147.32.96.69,icmp,0x0008,0x2311,TXD,0,,,,0,,2011/08/18 15:53:15.525945,2011/08/18 15:53:15.526530,2,,0.000000,0.000000,0.000000,1,0,78,0,44,0,0.000585,1,78,44,0.000000,0.000000,0.000000,flow=From-Normal-V52-Grill

147.32.84.165,147.32.96.69,icmp,0x0008,0x00b0,ECO,0,,,,1,,2011/08/18 15:53:15.526431,2011/08/18 15:54:42.471925,127,,0.000000,0.000000,0.000000,13,0,13858,0,13416,0,86.945496,13,13858,13416,0.138018,0.138018,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x4030,0x0000,UNK,0,,,,1,,2011/08/18 15:54:45.265356,2011/08/18 15:54:45.265356,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xd056,0x0000,UNK,0,,,,1,,2011/08/18 15:53:15.528628,2011/08/18 15:54:22.778200,127,,0.000000,0.000000,0.000000,2,0,2132,0,0,0,67.249573,2,2132,0,0.014870,0.014870,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xfc5b,0x0000,UNK,0,,,,1,,2011/08/18 15:54:40.676864,2011/08/18 15:54:40.676864,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.191,147.32.96.69,icmp,0xb2ce,0x0000,UNK,0,,,,1,,2011/08/18 15:54:25.906395,2011/08/18 15:54:25.906395,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-2-ICMP

147.32.84.165,147.32.96.69,icmp,0x3097,0x0000,UNK,0,,,,1,,2011/08/18 15:54:54.420902,2011/08/18 15:54:54.420902,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xcfd4,0x0000,UNK,0,,,,1,,2011/08/18 15:54:45.089123,2011/08/18 15:54:45.089123,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xb181,0x0000,UNK,0,,,,1,,2011/08/18 15:54:28.081834,2011/08/18 15:54:28.081834,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x9fc3,0x0000,UNK,0,,,,1,,2011/08/18 15:54:51.238323,2011/08/18 15:54:51.238323,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x6e01,0x0000,,0,,,,1,,2011/08/18 15:54:52.720770,2011/08/18 15:54:52.720770,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x823f,0x0000,UNK,0,,,,1,,2011/08/18 15:54:49.301581,2011/08/18 15:54:49.301581,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xae63,0x0000,UNK,0,,,,1,,2011/08/18 15:54:50.141470,2011/08/18 15:54:50.141470,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x9bbc,0x0000,UNK,0,,,,1,,2011/08/18 15:54:33.970549,2011/08/18 15:54:33.970549,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x231b,0x0000,ROB,0,,,,1,,2011/08/18 15:54:49.977507,2011/08/18 15:54:49.977507,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x0008,0x0085,ECO,0,,,,1,,2011/08/18 15:53:15.549659,2011/08/18 15:54:48.766905,127,,0.000000,0.000000,0.000000,18,0,19188,0,18576,0,93.217247,18,19188,18576,0.182370,0.182370,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xe104,0x0000,SRC,0,,,,1,,2011/08/18 15:54:52.939901,2011/08/18 15:54:52.939901,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xb45f,0x0000,UNK,0,,,,1,,2011/08/18 15:54:40.321494,2011/08/18 15:54:40.321494,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x6352,0x0000,UNK,0,,,,1,,2011/08/18 15:54:42.426524,2011/08/18 15:54:42.426524,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xdced,0x0000,UNK,0,,,,1,,2011/08/18 15:54:50.027582,2011/08/18 15:54:50.027582,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x5538,0x0000,UNK,0,,,,1,,2011/08/18 15:54:53.349796,2011/08/18 15:54:53.349796,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.191,147.32.96.69,icmp,0x089d,0x0000,UNK,0,,,,1,,2011/08/18 15:54:34.668961,2011/08/18 15:54:34.668961,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-2-ICMP

147.32.84.165,147.32.96.69,icmp,0xf55d,0x0000,UNK,0,,,,1,,2011/08/18 15:54:51.571826,2011/08/18 15:54:51.571826,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.191,147.32.96.69,icmp,0x88ec,0x0000,UNK,0,,,,1,,2011/08/18 15:54:36.011670,2011/08/18 15:54:36.011670,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-2-ICMP

147.32.84.165,147.32.96.69,icmp,0xa77d,0x0000,UNK,0,,,,1,,2011/08/18 15:54:48.160875,2011/08/18 15:54:48.160875,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

