SrcAddr,DstAddr,Proto,Sport,Dport,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,StartTime,LastTime,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Label
147.32.84.229,217.110.123.146,tcp,443,54592,CON,0,0,64693,33299,1,11,2011/08/18 15:39:36.975300,2011/08/18 15:55:43.246148,127,53,0.000000,0.000000,0.000000,730,837,64476,97992,16296,42750,966.270874,1567,162468,59046,1.620664,0.754469,0.865208,flow=Background
147.32.85.25,147.32.80.9,udp,39541,53,CON,0,0,,,1,1,2011/08/18 15:39:36.976498,2011/08/18 15:39:36.976766,63,63,0.000000,0.000000,0.000000,1,1,79,129,37,87,0.000268,2,208,124,3731.343262,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.85.25,147.32.80.9,udp,39312,53,CON,0,0,,,1,1,2011/08/18 15:39:36.976937,2011/08/18 15:39:36.977139,63,63,0.000000,0.000000,0.000000,1,1,66,141,24,99,0.000202,2,207,123,4950.495117,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
94.245.115.184,147.32.84.162,udp,3544,64843,INT,0,,,,12,,2011/08/18 15:39:36.992283,2011/08/18 15:52:31.511831,52,,0.000000,0.000000,0.000000,24,0,2352,0,1344,0,774.519531,24,2352,1344,0.029696,0.029696,0.000000,flow=Background-UDP-Attempt
147.32.84.162,192.168.88.30,udp,64843,49584,INT,0,,,,1,,2011/08/18 15:39:36.992674,2011/08/18 15:52:31.513245,127,,0.000000,0.000000,0.000000,23,0,2162,0,1196,0,774.520569,23,2162,1196,0.028405,0.028405,0.000000,flow=Background-UDP-Attempt
78.33.233.146,147.32.87.238,udp,62420,39371,CON,0,0,,,15,1,2011/08/18 15:39:36.995826,2011/08/18 15:55:36.707149,113,127,0.000000,0.000000,0.000000,49,49,3136,3136,1078,1078,959.711304,98,6272,2156,0.101072,0.050021,0.050019,flow=Background-UDP-Established
147.32.85.25,147.32.80.9,udp,50263,53,CON,0,0,,,1,1,2011/08/18 15:39:36.998542,2011/08/18 15:39:36.998742,63,63,0.000000,0.000000,0.000000,1,1,79,129,37,87,0.000200,2,208,124,5000.000000,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.85.25,147.32.80.9,udp,39755,53,CON,0,0,,,1,1,2011/08/18 15:39:36.998933,2011/08/18 15:39:36.999091,63,63,0.000000,0.000000,0.000000,1,1,66,141,24,99,0.000158,2,207,123,6329.114258,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.85.25,147.32.80.9,udp,55715,53,CON,0,0,,,1,1,2011/08/18 15:39:37.001998,2011/08/18 15:39:37.002159,63,63,0.000000,0.000000,0.000000,1,1,79,129,37,87,0.000161,2,208,124,6211.180176,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
129.132.225.39,147.32.84.229,udp,3244,13363,CON,0,0,,,18,1,2011/08/18 15:39:37.002254,2011/08/18 15:50:54.076291,110,127,0.000000,0.000000,0.000000,3,3,526,197,400,71,677.074036,6,723,471,0.007385,0.002954,0.002954,flow=Background-UDP-Established
147.32.85.25,147.32.80.9,udp,40087,53,CON,0,0,,,1,1,2011/08/18 15:39:37.002369,2011/08/18 15:39:37.002616,63,63,0.000000,0.000000,0.000000,1,1,66,141,24,99,0.000247,2,207,123,4048.583252,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
84.60.15.233,147.32.86.116,udp,36515,19083,CON,0,0,,,13,1,2011/08/18 15:39:37.011002,2011/08/18 15:39:37.012062,115,127,0.000000,0.000000,0.000000,1,1,73,477,31,435,0.001060,2,550,466,943.396179,0.000000,0.000000,flow=Background-UDP-Established
147.32.86.116,77.87.8.50,udp,19083,48951,INT,0,,,,1,,2011/08/18 15:39:37.012070,2011/08/18 15:39:41.147982,127,,0.000000,0.000000,0.000000,2,0,310,0,226,0,4.135912,2,310,226,0.241785,0.241785,0.000000,flow=Background-UDP-Attempt
147.32.85.25,147.32.80.9,udp,59098,53,CON,0,0,,,1,1,2011/08/18 15:39:37.023442,2011/08/18 15:39:37.023714,63,63,0.000000,0.000000,0.000000,1,1,79,129,37,87,0.000272,2,208,124,3676.470459,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.85.25,147.32.80.9,udp,45831,53,CON,0,0,,,1,1,2011/08/18 15:39:37.023876,2011/08/18 15:39:37.024103,63,63,0.000000,0.000000,0.000000,1,1,66,141,24,99,0.000227,2,207,123,4405.286621,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.85.25,147.32.80.9,udp,59181,53,CON,0,0,,,1,1,2011/08/18 15:39:37.026754,2011/08/18 15:39:37.027013,63,63,0.000000,0.000000,0.000000,1,1,79,129,37,87,0.000259,2,208,124,3861.003906,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.85.25,147.32.80.9,udp,39385,53,CON,0,0,,,1,1,2011/08/18 15:39:37.027128,2011/08/18 15:39:37.027348,63,63,0.000000,0.000000,0.000000,1,1,66,141,24,99,0.000220,2,207,123,4545.454590,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
195.59.102.18,147.32.84.229,tcp,17638,443,CON,0,0,65535,65069,16,1,2011/08/18 15:39:37.034008,2011/08/18 15:55:45.804414,48,127,0.000000,0.000000,0.000000,250,207,28568,23347,12068,9685,968.770386,457,51915,21753,0.470700,0.257027,0.212725,flow=Background
147.32.84.229,118.165.9.132,udp,13363,60920,INT,0,,,,1,,2011/08/18 15:39:37.034666,2011/08/18 15:40:32.522530,127,,0.000000,0.000000,0.000000,6,0,447,0,195,0,55.487865,6,447,195,0.090110,0.090110,0.000000,flow=Background-UDP-Attempt
147.32.86.116,77.44.174.152,tcp,19083,38962,RST,0,,258,,1,,2011/08/18 15:39:37.048441,2011/08/18 15:41:40.951741,127,,0.000000,0.000000,0.000000,6,0,390,0,0,0,123.903297,6,390,0,0.040354,0.040354,0.000000,flow=Background
147.32.84.162,116.255.146.79,tcp,3389,2832,RST,0,0,63981,65219,1,21,2011/08/18 15:39:37.054606,2011/08/18 15:40:32.724447,127,107,0.000000,0.000000,0.000000,14,7,1174,570,364,186,55.669842,21,1744,550,0.359261,0.243113,0.109458,flow=Background
221.180.47.158,147.32.84.229,udp,12544,13363,CON,0,0,,,27,1,2011/08/18 15:39:37.057688,2011/08/18 15:39:37.058290,101,127,0.000000,0.000000,0.000000,1,1,74,60,32,18,0.000602,2,134,50,1661.129639,0.000000,0.000000,flow=Background-UDP-Established
147.32.85.25,147.32.80.9,udp,57052,53,CON,0,0,,,1,1,2011/08/18 15:39:37.063857,2011/08/18 15:39:37.064089,63,63,0.000000,0.000000,0.000000,1,1,79,129,37,87,0.000232,2,208,124,4310.344727,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.85.25,147.32.80.9,udp,45999,53,CON,0,0,,,1,1,2011/08/18 15:39:37.064242,2011/08/18 15:39:37.064455,63,63,0.000000,0.000000,0.000000,1,1,66,141,24,99,0.000213,2,207,123,4694.835449,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.59,74.126.6.130,tcp,52254,80,CON,0,0,16164,1238,2,16,2011/08/18 15:39:37.078715,2011/08/18 15:55:42.292314,126,48,0.000000,0.000000,0.000000,192,128,149073,46849,138129,39745,965.213623,320,195922,177874,0.330497,0.197884,0.131623,flow=Background-Established-cmpgw-CVUT
84.13.8.236,147.32.84.118,tcp,61289,6881,RST,0,0,32768,0,14,1,2011/08/18 15:39:37.079485,2011/08/18 15:39:38.177592,114,63,0.000000,0.000000,0.000000,3,3,194,180,0,0,1.098107,6,374,0,4.553290,1.821635,1.821824,flow=Background-TCP-Attempt
88.102.62.157,147.32.84.111,tcp,2327,5938,CON,0,0,32735,511,10,1,2011/08/18 15:39:37.093450,2011/08/18 15:55:12.564325,118,127,0.000000,0.000000,0.000000,36,18,2160,1080,90,90,935.470886,54,3240,180,0.056656,0.037414,0.018177,flow=Background
78.54.158.203,147.32.84.229,tcp,61021,13363,CON,0,0,63,64937,13,1,2011/08/18 15:39:37.102013,2011/08/18 15:55:22.546259,115,127,0.000000,0.000000,0.000000,27,26,2544,1879,981,378,945.444275,53,4423,1359,0.055001,0.027505,0.026446,flow=Background
74.125.232.202,147.32.84.184,tcp,443,50633,CON,0,0,65535,65535,10,1,2011/08/18 15:39:37.103929,2011/08/18 15:55:26.557539,54,63,0.000000,0.000000,0.000000,115,116,17948,50501,11600,43799,949.453613,231,68449,55399,0.242245,0.120069,0.121127,flow=Background-google-analytics11
147.32.84.229,74.121.92.210,udp,13363,8635,CON,0,0,,,1,18,2011/08/18 15:39:37.111793,2011/08/18 15:55:15.374794,127,110,0.000000,0.000000,0.000000,16,17,2827,2922,2155,2208,938.263000,33,5749,4363,0.034106,0.015992,0.017058,flow=Background-UDP-Established
78.83.226.13,147.32.84.229,udp,20916,13363,CON,0,0,,,13,1,2011/08/18 15:39:37.126691,2011/08/18 15:39:37.127612,115,127,0.000000,0.000000,0.000000,1,1,75,536,33,494,0.000921,2,611,527,1085.776245,0.000000,0.000000,flow=Background-UDP-Established
188.186.98.47,147.32.84.229,udp,42962,13363,CON,0,0,,,14,1,2011/08/18 15:39:37.132819,2011/08/18 15:48:31.572595,114,127,0.000000,0.000000,0.000000,2,2,531,120,447,35,534.439758,4,651,482,0.005613,0.001871,0.001871,flow=Background-UDP-Established
216.175.95.156,147.32.84.229,udp,13062,13363,CON,0,0,,,18,1,2011/08/18 15:39:37.141337,2011/08/18 15:39:37.145274,110,127,0.000000,0.000000,0.000000,1,3,60,2963,17,2837,0.003937,4,3023,2854,762.001526,0.000000,15037.594727,flow=Background-UDP-Established
78.108.97.41,147.32.84.242,udp,56694,23,CON,0,0,,,9,1,2011/08/18 15:39:37.155644,2011/08/18 15:55:43.123976,55,63,0.000000,0.000000,0.000000,198,211,24353,25374,16037,16507,965.968323,409,49727,32544,0.422374,0.203940,0.218620,flow=Background-UDP-Established
2.21.98.110,147.32.84.59,tcp,443,54881,RST,0,0,250,16287,9,2,2011/08/18 15:39:37.164574,2011/08/18 15:39:44.159518,55,126,0.000000,0.000000,0.000000,4,5,718,300,490,0,6.994944,9,1018,490,1.143683,0.428897,0.571879,flow=Background-Established-cmpgw-CVUT
2.21.98.110,147.32.84.59,tcp,443,54882,RST,0,0,250,16287,9,2,2011/08/18 15:39:37.165587,2011/08/18 15:39:44.159615,55,126,0.000000,0.000000,0.000000,4,4,718,240,490,0,6.994028,8,958,490,1.000854,0.428953,0.428956,flow=Background-Established-cmpgw-CVUT
189.96.117.112,147.32.86.116,udp,32699,19083,CON,0,0,,,20,1,2011/08/18 15:39:37.169142,2011/08/18 15:49:33.953328,108,127,0.000000,0.000000,0.000000,6,6,450,366,198,114,596.784180,12,816,312,0.018432,0.008378,0.008378,flow=Background-UDP-Established
213.29.236.50,147.32.84.111,tcp,20828,5938,CON,0,0,32690,510,13,1,2011/08/18 15:39:37.170579,2011/08/18 15:55:12.678637,115,127,0.000000,0.000000,0.000000,37,20,2282,1263,158,159,935.508057,57,3545,317,0.059861,0.038482,0.020315,flow=Background
147.32.84.157,212.71.128.157,udp,44035,123,CON,0,0,,,1,10,2011/08/18 15:39:37.182827,2011/08/18 15:55:23.562128,63,54,0.000000,0.000000,0.000000,5,5,450,450,240,240,946.379272,10,900,480,0.009510,0.004227,0.004227,flow=Background-UDP-NTP-Established-1
147.32.3.51,147.32.87.22,tcp,4397,10010,RST,0,0,65535,0,5,0,2011/08/18 15:39:37.186248,2011/08/18 15:39:38.217831,123,64,0.000000,0.000000,0.000000,2,2,124,120,0,0,1.031583,4,244,0,2.908152,0.970041,0.970155,flow=Background-TCP-Attempt
91.10.82.62,147.32.84.111,tcp,1086,5938,CON,0,0,32532,507,15,1,2011/08/18 15:39:37.186778,2011/08/18 15:55:13.296228,113,127,0.000000,0.000000,0.000000,37,20,2282,1263,158,159,936.109436,57,3545,317,0.059822,0.038457,0.020304,flow=Background
147.32.86.194,74.125.232.217,tcp,3959,80,FIN,0,0,64553,0,1,11,2011/08/18 15:39:37.188010,2011/08/18 15:39:37.203755,127,53,0.000000,0.000000,0.000000,2,1,120,60,0,0,0.015745,3,180,0,127.024445,63.512222,0.000000,flow=Background
92.79.150.2,147.32.84.111,tcp,60485,5938,CON,0,0,32499,507,14,1,2011/08/18 15:39:37.189340,2011/08/18 15:55:14.853635,114,127,0.000000,0.000000,0.000000,38,21,2342,1329,163,159,937.664307,59,3671,322,0.061856,0.039460,0.021335,flow=Background
84.45.212.41,147.32.84.111,tcp,1199,5938,CON,0,0,32494,507,15,1,2011/08/18 15:39:37.189611,2011/08/18 15:55:13.838059,113,127,0.000000,0.000000,0.000000,37,20,2282,1263,158,159,936.648438,57,3545,317,0.059788,0.038435,0.020291,flow=Background
90.176.187.138,147.32.84.111,tcp,22021,5938,CON,0,0,32614,509,10,1,2011/08/18 15:39:37.196404,2011/08/18 15:55:13.545210,118,127,0.000000,0.000000,0.000000,37,20,2282,1263,158,159,936.348816,57,3545,317,0.059807,0.038447,0.020296,flow=Background
213.211.33.192,147.32.84.111,tcp,50268,5938,CON,0,0,32580,509,12,1,2011/08/18 15:39:37.200296,2011/08/18 15:55:13.684543,116,127,0.000000,0.000000,0.000000,37,20,2282,1263,158,159,936.484253,57,3545,317,0.059798,0.038442,0.020293,flow=Background
94.30.43.67,147.32.84.111,tcp,39973,5938,CON,0,0,32668,510,12,1,2011/08/18 15:39:37.211145,2011/08/18 15:55:14.487522,116,127,0.000000,0.000000,0.000000,37,20,2282,1263,158,159,937.276367,57,3545,317,0.059748,0.038409,0.020278,flow=Background
77.77.227.15,147.32.84.111,tcp,4785,5938,CON,0,0,32519,508,16,1,2011/08/18 15:39:37.211840,2011/08/18 15:55:14.300605,112,127,0.000000,0.000000,0.000000,37,21,2282,1323,158,159,937.088745,58,3605,317,0.060827,0.038417,0.021350,flow=Background
84.60.106.171,147.32.84.111,tcp,3848,5938,CON,0,0,32699,508,14,1,2011/08/18 15:39:37.214143,2011/08/18 15:55:14.594166,114,127,0.000000,0.000000,0.000000,37,20,2282,1263,158,159,937.380005,57,3545,317,0.059741,0.038405,0.020275,flow=Background
90.45.16.228,147.32.84.111,tcp,4239,5938,CON,0,0,32591,508,18,1,2011/08/18 15:39:37.233202,2011/08/18 15:55:14.421370,110,127,0.000000,0.000000,0.000000,37,20,2282,1263,158,159,937.188171,57,3545,317,0.059753,0.038413,0.020280,flow=Background
137.250.172.115,147.32.84.229,tcp,45618,13363,CON,0,0,501,65076,13,1,2011/08/18 15:39:37.233278,2011/08/18 15:54:48.692512,51,127,0.000000,0.000000,0.000000,60,53,6086,4745,2126,1247,911.459229,113,10831,3373,0.122880,0.064731,0.057065,flow=Background
134.106.154.89,147.32.84.229,tcp,49199,13363,CON,0,0,252,65083,14,1,2011/08/18 15:39:37.234568,2011/08/18 15:55:41.578399,114,127,0.000000,0.000000,0.000000,25,23,2317,2339,861,1017,964.343811,48,4656,1878,0.048738,0.024893,0.022813,flow=Background
205.188.11.98,147.32.84.59,tcp,443,56642,CON,0,0,16384,63928,23,2,2011/08/18 15:39:37.250479,2011/08/18 15:55:24.316990,105,126,0.000000,0.000000,0.000000,46,45,8333,3688,5735,1108,947.066528,91,12021,6843,0.095030,0.047525,0.046460,flow=Background-Established-cmpgw-CVUT
147.32.84.229,46.226.65.196,udp,13363,45455,INT,0,,,,1,,2011/08/18 15:39:37.250571,2011/08/18 15:53:40.942462,127,,0.000000,0.000000,0.000000,9,0,1629,0,1251,0,843.691895,9,1629,1251,0.009482,0.009482,0.000000,flow=Background-UDP-Attempt
114.27.147.246,147.32.84.229,udp,57889,13363,CON,0,0,,,23,1,2011/08/18 15:39:37.252709,2011/08/18 15:55:16.287685,105,127,0.000000,0.000000,0.000000,16,17,2703,3141,2031,2427,939.034973,33,5844,4458,0.034078,0.015974,0.017039,flow=Background-UDP-Established
147.32.84.59,205.188.17.129,tcp,62843,443,CON,0,0,64391,16384,2,23,2011/08/18 15:39:37.255231,2011/08/18 15:51:56.863510,126,105,0.000000,0.000000,0.000000,9,9,624,903,108,381,739.608276,18,1527,489,0.022985,0.010817,0.010821,flow=Background-Established-cmpgw-CVUT
195.113.180.82,147.32.84.229,tcp,55121,443,CON,0,0,253,64548,11,1,2011/08/18 15:39:37.256829,2011/08/18 15:55:42.852604,117,127,0.000000,0.000000,0.000000,343,306,31374,25919,11566,8678,965.595764,649,57293,20244,0.671088,0.354185,0.315994,flow=Background
147.32.84.229,111.253.3.154,udp,13363,36876,CON,0,0,,,1,23,2011/08/18 15:39:37.257527,2011/08/18 15:39:37.610105,127,105,0.000000,0.000000,0.000000,1,1,78,60,36,18,0.352578,2,138,54,2.836252,0.000000,0.000000,flow=Background-UDP-Established
147.32.84.59,74.125.232.216,tcp,35179,443,FIN,0,0,17216,9344,2,10,2011/08/18 15:39:37.259070,2011/08/18 15:39:37.340459,62,54,0.008027,0.007784,0.000243,10,7,1849,2932,1181,2462,0.081389,17,4781,3643,196.586761,110.580048,81.781754,flow=Background-Established-cmpgw-CVUT
147.32.86.116,24.108.103.227,udp,19083,54274,CON,0,0,,,1,13,2011/08/18 15:39:37.298862,2011/08/18 15:55:10.544237,127,115,0.000000,0.000000,0.000000,16,22,2356,3156,1684,2232,933.245361,38,5512,3916,0.039647,0.016076,0.022506,flow=Background-UDP-Established
147.32.86.116,213.164.38.50,tcp,443,53523,CON,0,0,256,66,1,14,2011/08/18 15:39:37.299040,2011/08/18 15:54:48.513321,127,114,0.000000,0.000000,0.000000,169,177,16535,25386,6978,15352,911.214294,346,41921,22330,0.378616,0.184369,0.193200,flow=Background
91.176.131.146,147.32.84.229,udp,17551,13363,CON,0,0,,,15,1,2011/08/18 15:39:37.305286,2011/08/18 15:40:19.193068,113,127,0.000000,0.000000,0.000000,2,2,148,120,64,36,41.887783,4,268,100,0.071620,0.023874,0.023874,flow=Background-UDP-Established
147.32.84.229,31.28.238.6,udp,13363,5719,INT,0,,,,1,,2011/08/18 15:39:37.306042,2011/08/18 15:39:37.306042,127,,0.000000,0.000000,0.000000,1,0,77,0,35,0,0.000000,1,77,35,0.000000,0.000000,0.000000,flow=Background-UDP-Attempt
147.32.84.59,116.71.170.161,udp,63550,36866,INT,0,,,,2,,2011/08/18 15:39:37.312468,2011/08/18 15:39:37.312468,126,,0.000000,0.000000,0.000000,1,0,145,0,103,0,0.000000,1,145,103,0.000000,0.000000,0.000000,flow=Background-Attempt-cmpgw-CVUT
147.32.84.59,94.59.142.140,udp,63550,52758,INT,0,,,,2,,2011/08/18 15:39:37.312571,2011/08/18 15:39:37.312571,126,,0.000000,0.000000,0.000000,1,0,145,0,103,0,0.000000,1,145,103,0.000000,0.000000,0.000000,flow=Background-Attempt-cmpgw-CVUT
147.32.84.59,212.15.35.195,udp,63550,36437,CON,0,0,,,2,18,2011/08/18 15:39:37.312666,2011/08/18 15:39:37.438363,126,110,0.000000,0.000000,0.000000,1,1,145,329,103,287,0.125697,2,474,390,7.955639,0.000000,0.000000,flow=Background-Established-cmpgw-CVUT
147.32.84.59,86.179.54.136,udp,63550,49158,CON,0,0,,,2,21,2011/08/18 15:39:37.312766,2011/08/18 15:39:37.497386,126,107,0.000000,0.000000,0.000000,1,1,145,319,103,277,0.184620,2,464,380,5.416532,0.000000,0.000000,flow=Background-Established-cmpgw-CVUT
147.32.84.59,86.107.172.177,udp,63550,18812,CON,0,0,,,2,14,2011/08/18 15:39:37.312838,2011/08/18 15:39:37.350313,126,114,0.000000,0.000000,0.000000,1,1,145,319,103,277,0.037475,2,464,380,26.684456,0.000000,0.000000,flow=Background-Established-cmpgw-CVUT
147.32.84.59,217.153.248.60,udp,63550,14920,CON,0,0,,,2,16,2011/08/18 15:39:37.312909,2011/08/18 15:39:37.786357,126,112,0.000000,0.000000,0.000000,1,1,145,329,103,287,0.473448,2,474,390,2.112164,0.000000,0.000000,flow=Background-Established-cmpgw-CVUT
147.32.84.59,82.121.221.103,udp,63550,12213,CON,0,0,,,2,17,2011/08/18 15:39:37.313022,2011/08/18 15:39:37.378076,126,111,0.000000,0.000000,0.000000,1,1,145,329,103,287,0.065054,2,474,390,15.371845,0.000000,0.000000,flow=Background-Established-cmpgw-CVUT
147.32.87.249,147.32.87.13,icmp,0x0000,0x0002,RED,,0,,,,1,2011/08/18 15:39:37.317397,2011/08/18 15:39:37.317847,,127,0.000000,0.000000,0.000000,0,2,0,148,0,80,0.000450,2,148,80,2222.222168,0.000000,2222.222168,flow=Background
119.74.153.35,147.32.86.116,udp,63330,19083,CON,0,0,,,19,1,2011/08/18 15:39:37.318953,2011/08/18 15:50:43.681501,45,127,0.000000,0.000000,0.000000,3,3,1000,180,874,51,666.362549,6,1180,925,0.007503,0.003001,0.003001,flow=Background-UDP-Established
147.32.84.59,74.125.232.216,tcp,35180,443,FIN,0,0,17216,9472,2,12,2011/08/18 15:39:37.333433,2011/08/18 15:39:37.455564,62,52,0.015928,0.015679,0.000249,10,7,1912,3081,1244,2611,0.122131,17,4993,3855,131.006866,73.691368,56.507820,flow=Background-Established-cmpgw-CVUT
147.32.86.20,147.32.80.9,udp,63349,53,CON,0,0,,,1,1,2011/08/18 15:39:37.336943,2011/08/18 15:39:37.337228,127,63,0.000000,0.000000,0.000000,1,1,84,177,42,135,0.000285,2,261,177,3508.771973,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.86.20,188.138.84.239,tcp,1325,80,FIN,0,0,65535,5840,1,14,2011/08/18 15:39:37.337470,2011/08/18 15:39:37.544780,127,50,0.026062,0.025921,0.000141,16,25,1089,31529,139,30153,0.207310,41,32618,30292,192.947754,72.355408,132.363403,flow=Background-TCP-Established
88.86.102.50,147.32.84.59,tcp,5222,42618,CON,0,0,144,674,9,2,2011/08/18 15:39:37.340022,2011/08/18 15:55:20.324957,55,62,0.000000,0.000000,0.000000,38,38,3048,3766,540,1258,942.984924,76,6814,1798,0.079535,0.039237,0.039237,flow=Background-Established-cmpgw-CVUT
95.172.237.209,147.32.84.229,udp,60603,13363,CON,0,0,,,13,1,2011/08/18 15:39:37.346565,2011/08/18 15:42:01.662598,115,127,0.000000,0.000000,0.000000,3,3,522,186,396,60,144.316040,6,708,456,0.034646,0.013859,0.013859,flow=Background-UDP-Established
147.32.84.59,79.165.57.53,udp,63550,53208,CON,0,0,,,2,16,2011/08/18 15:39:37.350909,2011/08/18 15:39:37.416269,126,112,0.000000,0.000000,0.000000,1,1,145,329,103,287,0.065360,2,474,390,15.299877,0.000000,0.000000,flow=Background-Established-cmpgw-CVUT
195.250.139.178,147.32.84.229,tcp,3732,13363,CON,0,0,16298,65535,11,1,2011/08/18 15:39:37.374622,2011/08/18 15:55:13.168393,117,127,0.000000,0.000000,0.000000,56,47,6784,4843,3572,2199,935.793762,103,11627,5771,0.108998,0.058774,0.049163,flow=Background
81.202.224.120,147.32.86.116,udp,45384,19083,CON,0,0,,,16,1,2011/08/18 15:39:37.378554,2011/08/18 15:39:37.379388,112,127,0.000000,0.000000,0.000000,1,1,72,61,30,19,0.000834,2,133,49,1199.040771,0.000000,0.000000,flow=Background-UDP-Established
147.32.84.59,173.2.144.41,udp,63550,17760,CON,0,0,,,2,18,2011/08/18 15:39:37.378716,2011/08/18 15:39:37.566154,126,110,0.000000,0.000000,0.000000,1,1,145,329,103,287,0.187438,2,474,390,5.335098,0.000000,0.000000,flow=Background-Established-cmpgw-CVUT
195.212.29.172,147.32.86.116,udp,37468,19083,CON,0,0,,,21,1,2011/08/18 15:39:37.378967,2011/08/18 15:47:43.034824,107,127,0.000000,0.000000,0.000000,4,4,290,248,115,73,485.655853,8,538,188,0.014413,0.006177,0.006177,flow=Background-UDP-Established
93.63.155.194,147.32.84.111,tcp,18865,5938,CON,0,0,32668,510,13,1,2011/08/18 15:39:37.382055,2011/08/18 15:55:14.666339,115,127,0.000000,0.000000,0.000000,37,20,2282,1263,158,159,937.284302,57,3545,317,0.059747,0.038409,0.020278,flow=Background
220.208.66.137,147.32.86.116,udp,21709,443,CON,0,0,,,23,1,2011/08/18 15:39:37.385427,2011/08/18 15:39:37.386157,105,127,0.000000,0.000000,0.000000,1,1,60,68,18,26,0.000730,2,128,44,1369.862915,0.000000,0.000000,flow=Background-UDP-Established
212.143.137.115,147.32.84.111,tcp,61009,5938,CON,0,0,32577,508,20,1,2011/08/18 15:39:37.391859,2011/08/18 15:55:15.318008,108,127,0.000000,0.000000,0.000000,37,20,2276,1263,152,159,937.926147,57,3539,311,0.059706,0.038383,0.020265,flow=Background
147.32.84.59,178.16.132.112,udp,22602,27307,INT,0,,,,2,,2011/08/18 15:39:37.392059,2011/08/18 15:39:37.425392,126,,0.000000,0.000000,0.000000,1,0,145,0,103,0,0.033333,1,145,103,0.000000,0.000000,0.000000,flow=Background-Attempt-cmpgw-CVUT
147.32.84.59,74.125.43.108,tcp,50254,993,CON,0,0,1002,123,2,18,2011/08/18 15:39:37.400636,2011/08/18 15:55:37.455134,62,46,0.000000,0.000000,0.000000,34,20,2839,2017,595,697,960.054504,54,4856,1292,0.055205,0.034373,0.019791,flow=Background-Established-cmpgw-CVUT
147.32.84.59,80.212.92.91,udp,63550,42639,INT,0,,,,2,,2011/08/18 15:39:37.416909,2011/08/18 15:39:37.416909,126,,0.000000,0.000000,0.000000,1,0,145,0,103,0,0.000000,1,145,103,0.000000,0.000000,0.000000,flow=Background-Attempt-cmpgw-CVUT
178.16.132.112,147.32.84.59,icmp,0x0303,0xab6a,URP,0,,,,14,,2011/08/18 15:39:37.425392,2011/08/18 15:39:37.425392,50,,0.000000,0.000000,0.000000,1,0,173,0,111,0,0.000000,1,173,111,0.000000,0.000000,0.000000,flow=Background-Attempt-cmpgw-CVUT
145.246.240.14,147.32.84.229,tcp,16377,443,CON,0,0,63299,64861,16,1,2011/08/18 15:39:37.425396,2011/08/18 15:55:46.265291,112,127,0.000000,0.000000,0.000000,187,183,20460,18031,9709,7558,968.839905,370,38491,17267,0.380868,0.191982,0.187878,flow=Background
124.50.105.74,147.32.86.116,udp,46485,19083,CON,0,0,,,27,1,2011/08/18 15:39:37.427151,2011/08/18 15:39:37.428035,101,127,0.000000,0.000000,0.000000,1,1,83,61,41,19,0.000884,2,144,60,1131.221802,0.000000,0.000000,flow=Background-UDP-Established
95.156.47.164,147.32.84.229,udp,24297,13363,CON,0,0,,,13,1,2011/08/18 15:39:37.437779,2011/08/18 15:39:37.438537,51,127,0.000000,0.000000,0.000000,1,1,78,536,36,494,0.000758,2,614,530,1319.261230,0.000000,0.000000,flow=Background-UDP-Established
46.203.150.161,147.32.86.116,udp,16179,19083,CON,0,0,,,14,1,2011/08/18 15:39:37.458855,2011/08/18 15:39:38.038164,114,127,0.000000,0.000000,0.000000,2,2,928,120,844,34,0.579309,4,1048,878,5.178584,1.728154,1.733865,flow=Background-UDP-Established
83.208.155.200,147.32.84.111,tcp,3099,5938,CON,0,0,32521,511,10,1,2011/08/18 15:39:37.459462,2011/08/18 15:55:15.723901,118,127,0.000000,0.000000,0.000000,37,20,2282,1263,158,159,938.264465,57,3545,317,0.059685,0.038369,0.020259,flow=Background
79.149.115.237,147.32.86.116,udp,22451,19083,CON,0,0,,,22,1,2011/08/18 15:39:37.462898,2011/08/18 15:39:38.545437,106,127,0.000000,0.000000,0.000000,2,2,143,120,59,29,1.082539,4,263,88,2.771263,0.926160,0.924205,flow=Background-UDP-Established
